"case","event","startTime","completeTime","LoanGoal","ApplicationType","RequestedAmount","Action","FirstWithdrawalAmount","NumberOfTerms","Accepted","OfferID","org:resource","MonthlyCost","EventOrigin","EventID","Selected","CreditScore","OfferedAmount"
"Application_1012695759","O_Created","2016/09/26 16:24:46.845","2016/09/26 16:24:46.845","Car","New credit","10000.0","statechange","10000.0","36","true","Offer_612897390","User_10","300.07","Offer","OfferState_2135665401","false","0","10000.0"
"Application_1012695759","O_Created","2016/09/26 16:24:46.845","2016/09/26 16:24:46.845","Car","New credit","10000.0","statechange","10000.0","36","true","Offer_612897390","User_10","300.07","Offer","OfferState_2135665401","false","0","10000.0"
"Application_1012695759","W_Call after offers","2016/09/26 16:24:58.526","2016/09/26 16:28:49.179","Car","New credit","10000.0","Deleted","10000.0","36","true","Offer_612897390","User_10","300.07","Workflow","Workitem_1632459565","false","0","10000.0"
"Application_1012695759","A_Complete","2016/09/26 16:24:58.529","2016/09/26 16:24:58.529","Car","New credit","10000.0","statechange","10000.0","36","true","Offer_612897390","User_10","300.07","Application","ApplState_826189625","false","0","10000.0"
"Application_1517844614","A_Create Application","2016/09/27 18:32:11.147","2016/09/27 18:32:11.147","Existing loan takeover","New credit","11000.0","Created",,,,,"User_1",,"Application","Application_1517844614",,,
"Application_1517844614","A_Create Application","2016/09/27 18:32:11.147","2016/09/27 18:32:11.147","Existing loan takeover","New credit","11000.0","Created",,,,,"User_1",,"Application","Application_1517844614",,,
"Application_1517844614","W_Complete application","2016/09/27 18:48:18.641","2016/09/28 16:49:25.147","Existing loan takeover","New credit","11000.0","Deleted",,,,,"User_7",,"Workflow","Workitem_541463944",,,
"Application_1517844614","A_Concept","2016/09/27 18:48:18.643","2016/09/27 18:48:18.643","Existing loan takeover","New credit","11000.0","statechange",,,,,"User_23",,"Application","ApplState_1084476725",,,
"Application_1517844614","A_Accepted","2016/09/28 16:26:33.075","2016/09/28 16:26:33.075","Existing loan takeover","New credit","11000.0","statechange",,,,,"User_7",,"Application","ApplState_1906935350",,,
"Application_1517844614","O_Create Offer","2016/09/28 16:44:50.727","2016/09/28 16:44:50.727","Existing loan takeover","New credit","11000.0","Created","5000.0","78","false",,"User_7","165.88","Offer","Offer_1852159298","false","0","11000.0"
"Application_1517844614","O_Created","2016/09/28 16:44:51.322","2016/09/28 16:44:51.322","Existing loan takeover","New credit","11000.0","statechange","5000.0","78","false","Offer_1852159298","User_7","165.88","Offer","OfferState_1663971369","false","0","11000.0"
"Application_1517844614","O_Created","2016/09/28 16:44:51.322","2016/09/28 16:44:51.322","Existing loan takeover","New credit","11000.0","statechange","5000.0","78","false","Offer_1852159298","User_7","165.88","Offer","OfferState_1663971369","false","0","11000.0"
"Application_1517844614","W_Call after offers","2016/09/28 16:49:25.154","2016/09/28 17:05:16.180","Existing loan takeover","New credit","11000.0","Deleted","5000.0","78","false","Offer_1852159298","User_7","165.88","Workflow","Workitem_1899850887","false","0","11000.0"
"Application_1517844614","A_Complete","2016/09/28 16:49:25.159","2016/09/28 16:49:25.159","Existing loan takeover","New credit","11000.0","statechange","5000.0","78","false","Offer_1852159298","User_7","165.88","Application","ApplState_117105131","false","0","11000.0"
"Application_1644723639","A_Create Application","2016/10/01 16:31:37.564","2016/10/01 16:31:37.564","Home improvement","New credit","50000.0","Created",,,,,"User_56",,"Application","Application_1644723639",,,
"Application_1644723639","A_Create Application","2016/10/01 16:31:37.564","2016/10/01 16:31:37.564","Home improvement","New credit","50000.0","Created",,,,,"User_56",,"Application","Application_1644723639",,,
"Application_1644723639","W_Complete application","2016/10/01 16:31:37.576","2016/10/01 16:55:17.975","Home improvement","New credit","50000.0","Deleted",,,,,"User_56",,"Workflow","Workitem_496506033",,,
"Application_1644723639","A_Concept","2016/10/01 16:31:37.579","2016/10/01 16:31:37.579","Home improvement","New credit","50000.0","statechange",,,,,"User_56",,"Application","ApplState_1262145157",,,
"Application_1644723639","A_Accepted","2016/10/01 16:37:14.727","2016/10/01 16:37:14.727","Home improvement","New credit","50000.0","statechange",,,,,"User_56",,"Application","ApplState_832614684",,,
"Application_1644723639","O_Create Offer","2016/10/01 16:39:11.525","2016/10/01 16:39:11.525","Home improvement","New credit","50000.0","Created","0.0","44","false",,"User_56","1250.0","Offer","Offer_360986438","false","0","50000.0"
"Application_1644723639","O_Created","2016/10/01 16:39:12.169","2016/10/01 16:39:12.169","Home improvement","New credit","50000.0","statechange","0.0","44","false","Offer_360986438","User_56","1250.0","Offer","OfferState_1876916301","false","0","50000.0"
"Application_1644723639","W_Complete application","2016/10/01 16:51:51.445","2016/10/01 16:51:51.445","Home improvement","New credit","50000.0","Obtained","0.0","44","false","Offer_360986438","User_56","1250.0","Workflow","Workitem_1009521678","false","0","50000.0"
"Application_1644723639","A_Cancelled","2016/10/01 16:55:17.939","2016/10/01 16:55:17.939","Home improvement","New credit","50000.0","statechange","0.0","44","false","Offer_360986438","User_56","1250.0","Application","ApplState_1372017309","false","0","50000.0"
"Application_1644723639","O_Cancelled","2016/10/01 16:55:17.964","2016/10/01 16:55:17.964","Home improvement","New credit","50000.0","statechange","0.0","44","false","Offer_360986438","User_56","1250.0","Offer","OfferState_1918028048","false","0","50000.0"
"Application_283934839","A_Create Application","2016/10/04 06:49:06.603","2016/10/04 06:49:06.603","Unknown","New credit","0.0","Created",,,,,"User_103",,"Application","Application_283934839",,,
"Application_283934839","A_Create Application","2016/10/04 06:49:06.603","2016/10/04 06:49:06.603","Unknown","New credit","0.0","Created",,,,,"User_103",,"Application","Application_283934839",,,
"Application_283934839","W_Complete application","2016/10/04 06:49:06.619","2016/10/04 06:50:59.579","Unknown","New credit","0.0","Deleted",,,,,"User_103",,"Workflow","Workitem_970118912",,,
"Application_283934839","A_Concept","2016/10/04 06:49:06.622","2016/10/04 06:49:06.622","Unknown","New credit","0.0","statechange",,,,,"User_103",,"Application","ApplState_109540205",,,
"Application_283934839","A_Accepted","2016/10/04 06:50:15.329","2016/10/04 06:50:15.329","Unknown","New credit","0.0","statechange",,,,,"User_103",,"Application","ApplState_482359837",,,
"Application_283934839","O_Create Offer","2016/10/04 06:50:50.703","2016/10/04 06:50:50.703","Unknown","New credit","0.0","Created","1000.0","36","false",,"User_103","600.0","Offer","Offer_2047069733","true","0","20000.0"
"Application_283934839","O_Created","2016/10/04 06:50:51.374","2016/10/04 06:50:51.374","Unknown","New credit","0.0","statechange","1000.0","36","false","Offer_2047069733","User_103","600.0","Offer","OfferState_499750932","true","0","20000.0"
"Application_283934839","O_Created","2016/10/04 06:50:51.374","2016/10/04 06:50:51.374","Unknown","New credit","0.0","statechange","1000.0","36","false","Offer_2047069733","User_103","600.0","Offer","OfferState_499750932","true","0","20000.0"
"Application_283934839","W_Call after offers","2016/10/04 06:50:59.590","2016/10/04 06:53:51.478","Unknown","New credit","0.0","Deleted","1000.0","36","false","Offer_2047069733","User_103","600.0","Workflow","Workitem_968193798","true","0","20000.0"
"Application_283934839","A_Complete","2016/10/04 06:50:59.593","2016/10/04 06:50:59.593","Unknown","New credit","0.0","statechange","1000.0","36","false","Offer_2047069733","User_103","600.0","Application","ApplState_992101483","true","0","20000.0"
"Application_283934839","A_Cancelled","2016/10/11 14:10:55.011","2016/10/11 14:10:55.011","Unknown","New credit","0.0","statechange","1000.0","36","false","Offer_2047069733","User_29","600.0","Application","ApplState_166670654","true","0","20000.0"
"Application_283934839","O_Cancelled","2016/10/11 14:10:55.032","2016/10/11 14:10:55.032","Unknown","New credit","0.0","statechange","1000.0","36","false","Offer_2047069733","User_29","600.0","Offer","OfferState_1262232877","true","0","20000.0"
"Application_1992927499","A_Create Application","2016/10/04 16:37:23.187","2016/10/04 16:37:23.187","Home improvement","Limit raise","22500.0","Created",,,,,"User_26",,"Application","Application_1992927499",,,
"Application_1992927499","A_Concept","2016/10/04 16:37:23.190","2016/10/04 16:37:23.190","Home improvement","Limit raise","22500.0","statechange",,,,,"User_26",,"Application","ApplState_1866138625",,,
"Application_1992927499","A_Concept","2016/10/04 16:37:23.190","2016/10/04 16:37:23.190","Home improvement","Limit raise","22500.0","statechange",,,,,"User_26",,"Application","ApplState_1866138625",,,
"Application_1992927499","W_Complete application","2016/10/04 16:37:23.197","2016/10/05 10:39:37.015","Home improvement","Limit raise","22500.0","Deleted",,,,,"User_49",,"Workflow","Workitem_1383397954",,,
"Application_1992927499","A_Accepted","2016/10/05 10:38:04.915","2016/10/05 10:38:04.915","Home improvement","Limit raise","22500.0","statechange",,,,,"User_49",,"Application","ApplState_289348864",,,
"Application_1992927499","O_Create Offer","2016/10/05 10:38:56.972","2016/10/05 10:38:56.972","Home improvement","Limit raise","22500.0","Created","0.0","127","true",,"User_49","225.0","Offer","Offer_780038170","false","0","22500.0"
"Application_1992927499","O_Created","2016/10/05 10:38:57.579","2016/10/05 10:38:57.579","Home improvement","Limit raise","22500.0","statechange","0.0","127","true","Offer_780038170","User_49","225.0","Offer","OfferState_602588986","false","0","22500.0"
"Application_1992927499","O_Create Offer","2016/10/05 10:39:26.540","2016/10/05 10:39:26.540","Home improvement","Limit raise","22500.0","Created","0.0","69","true","Offer_780038170","User_49","375.0","Offer","Offer_430064186","false","0","22500.0"
"Application_1992927499","O_Created","2016/10/05 10:39:27.153","2016/10/05 10:39:27.153","Home improvement","Limit raise","22500.0","statechange","0.0","69","true","Offer_430064186","User_49","375.0","Offer","OfferState_471350566","false","0","22500.0"
"Application_1992927499","O_Created","2016/10/05 10:39:27.153","2016/10/05 10:39:27.153","Home improvement","Limit raise","22500.0","statechange","0.0","69","true","Offer_430064186","User_49","375.0","Offer","OfferState_471350566","false","0","22500.0"
"Application_1992927499","W_Call after offers","2016/10/05 10:39:37.022","2016/10/10 20:35:37.629","Home improvement","Limit raise","22500.0","Deleted","0.0","69","true","Offer_430064186","User_39","375.0","Workflow","Workitem_514070924","false","0","22500.0"
"Application_1992927499","A_Complete","2016/10/05 10:39:37.024","2016/10/05 10:39:37.024","Home improvement","Limit raise","22500.0","statechange","0.0","69","true","Offer_430064186","User_49","375.0","Application","ApplState_2092741456","false","0","22500.0"
"Application_1992927499","A_Cancelled","2016/10/10 20:35:37.598","2016/10/10 20:35:37.598","Home improvement","Limit raise","22500.0","statechange","0.0","69","true","Offer_430064186","User_39","375.0","Application","ApplState_51382459","false","0","22500.0"
"Application_1992927499","O_Cancelled","2016/10/10 20:35:37.617","2016/10/10 20:35:37.617","Home improvement","Limit raise","22500.0","statechange","0.0","69","true","Offer_430064186","User_39","375.0","Offer","OfferState_2134752269","false","0","22500.0"
"Application_1992927499","O_Cancelled","2016/10/10 20:35:37.622","2016/10/10 20:35:37.622","Home improvement","Limit raise","22500.0","statechange","0.0","69","true","Offer_780038170","User_39","375.0","Offer","OfferState_1793726629","false","0","22500.0"
"Application_1394896717","A_Create Application","2016/10/07 15:30:18.365","2016/10/07 15:30:18.365","Extra spending limit","New credit","5000.0","Created",,,,,"User_1",,"Application","Application_1394896717",,,
"Application_1394896717","A_Create Application","2016/10/07 15:30:18.365","2016/10/07 15:30:18.365","Extra spending limit","New credit","5000.0","Created",,,,,"User_1",,"Application","Application_1394896717",,,
"Application_1394896717","W_Complete application","2016/10/08 10:35:29.272","2016/10/10 15:55:08.786","Extra spending limit","New credit","5000.0","Deleted",,,,,"User_67",,"Workflow","Workitem_1805457697",,,
"Application_1394896717","A_Concept","2016/10/08 10:35:29.274","2016/10/08 10:35:29.274","Extra spending limit","New credit","5000.0","statechange",,,,,"User_64",,"Application","ApplState_1805677882",,,
"Application_1394896717","A_Accepted","2016/10/10 15:53:49.572","2016/10/10 15:53:49.572","Extra spending limit","New credit","5000.0","statechange",,,,,"User_67",,"Application","ApplState_420001996",,,
"Application_1394896717","O_Create Offer","2016/10/10 15:55:00.439","2016/10/10 15:55:00.439","Extra spending limit","New credit","5000.0","Created","0.0","22","false",,"User_67","250.0","Offer","Offer_152261023","false","0","5000.0"
"Application_1394896717","O_Created","2016/10/10 15:55:01.025","2016/10/10 15:55:01.025","Extra spending limit","New credit","5000.0","statechange","0.0","22","false","Offer_152261023","User_67","250.0","Offer","OfferState_1487912347","false","0","5000.0"
"Application_1394896717","O_Created","2016/10/10 15:55:01.025","2016/10/10 15:55:01.025","Extra spending limit","New credit","5000.0","statechange","0.0","22","false","Offer_152261023","User_67","250.0","Offer","OfferState_1487912347","false","0","5000.0"
"Application_1394896717","W_Call after offers","2016/10/10 15:55:08.795","2016/10/10 16:18:46.621","Extra spending limit","New credit","5000.0","Deleted","0.0","22","false","Offer_152261023","User_67","250.0","Workflow","Workitem_205752585","false","0","5000.0"
"Application_1394896717","A_Complete","2016/10/10 15:55:08.799","2016/10/10 15:55:08.799","Extra spending limit","New credit","5000.0","statechange","0.0","22","false","Offer_152261023","User_67","250.0","Application","ApplState_372222796","false","0","5000.0"
"Application_1045162022","A_Create Application","2016/10/08 12:33:07.161","2016/10/08 12:33:07.161","Existing loan takeover","Limit raise","20000.0","Created",,,,,"User_37",,"Application","Application_1045162022",,,
"Application_1045162022","A_Concept","2016/10/08 12:33:07.163","2016/10/08 12:33:07.163","Existing loan takeover","Limit raise","20000.0","statechange",,,,,"User_37",,"Application","ApplState_966840248",,,
"Application_1045162022","A_Concept","2016/10/08 12:33:07.163","2016/10/08 12:33:07.163","Existing loan takeover","Limit raise","20000.0","statechange",,,,,"User_37",,"Application","ApplState_966840248",,,
"Application_1045162022","W_Complete application","2016/10/08 12:33:07.169","2016/10/08 12:40:42.601","Existing loan takeover","Limit raise","20000.0","Deleted",,,,,"User_37",,"Workflow","Workitem_902534433",,,
"Application_1045162022","A_Accepted","2016/10/08 12:33:45.088","2016/10/08 12:33:45.088","Existing loan takeover","Limit raise","20000.0","statechange",,,,,"User_37",,"Application","ApplState_360165476",,,
"Application_1045162022","O_Create Offer","2016/10/08 12:36:51.448","2016/10/08 12:36:51.448","Existing loan takeover","Limit raise","20000.0","Created","0.0","127","true",,"User_37","200.0","Offer","Offer_448468784","false","0","20000.0"
"Application_1045162022","O_Created","2016/10/08 12:36:52.015","2016/10/08 12:36:52.015","Existing loan takeover","Limit raise","20000.0","statechange","0.0","127","true","Offer_448468784","User_37","200.0","Offer","OfferState_1688069553","false","0","20000.0"
"Application_1045162022","A_Cancelled","2016/10/08 12:40:42.577","2016/10/08 12:40:42.577","Existing loan takeover","Limit raise","20000.0","statechange","0.0","127","true","Offer_448468784","User_37","200.0","Application","ApplState_989542539","false","0","20000.0"
"Application_1045162022","O_Cancelled","2016/10/08 12:40:42.594","2016/10/08 12:40:42.594","Existing loan takeover","Limit raise","20000.0","statechange","0.0","127","true","Offer_448468784","User_37","200.0","Offer","OfferState_2048499054","false","0","20000.0"
"Application_519478762","A_Create Application","2016/10/21 11:15:46.842","2016/10/21 11:15:46.842","Other, see explanation","New credit","10000.0","Created",,,,,"User_40",,"Application","Application_519478762",,,
"Application_519478762","A_Create Application","2016/10/21 11:15:46.842","2016/10/21 11:15:46.842","Other, see explanation","New credit","10000.0","Created",,,,,"User_40",,"Application","Application_519478762",,,
"Application_519478762","W_Complete application","2016/10/21 11:15:46.852","2016/10/21 11:26:57.399","Other, see explanation","New credit","10000.0","Deleted",,,,,"User_40",,"Workflow","Workitem_890992106",,,
"Application_519478762","A_Concept","2016/10/21 11:15:46.855","2016/10/21 11:15:46.855","Other, see explanation","New credit","10000.0","statechange",,,,,"User_40",,"Application","ApplState_1079800923",,,
"Application_519478762","A_Accepted","2016/10/21 11:18:50.390","2016/10/21 11:18:50.390","Other, see explanation","New credit","10000.0","statechange",,,,,"User_40",,"Application","ApplState_669149309",,,
"Application_519478762","O_Create Offer","2016/10/21 11:22:34.291","2016/10/21 11:22:34.291","Other, see explanation","New credit","10000.0","Created","0.0","138","true",,"User_40","70.0","Offer","Offer_1586078222","false","0","7000.0"
"Application_519478762","O_Created","2016/10/21 11:22:34.850","2016/10/21 11:22:34.850","Other, see explanation","New credit","10000.0","statechange","0.0","138","true","Offer_1586078222","User_40","70.0","Offer","OfferState_1624710371","false","0","7000.0"
"Application_2121050611","A_Create Application","2016/10/21 15:22:12.599","2016/10/21 15:22:12.599","Unknown","Limit raise","0.0","Created",,,,,"User_54",,"Application","Application_2121050611",,,
"Application_2121050611","A_Concept","2016/10/21 15:22:12.601","2016/10/21 15:22:12.601","Unknown","Limit raise","0.0","statechange",,,,,"User_54",,"Application","ApplState_202105132",,,
"Application_2121050611","A_Concept","2016/10/21 15:22:12.601","2016/10/21 15:22:12.601","Unknown","Limit raise","0.0","statechange",,,,,"User_54",,"Application","ApplState_202105132",,,
"Application_2121050611","W_Complete application","2016/10/21 15:22:12.607","2016/10/21 15:26:25.743","Unknown","Limit raise","0.0","Deleted",,,,,"User_54",,"Workflow","Workitem_1614746134",,,
"Application_2121050611","A_Accepted","2016/10/21 15:25:15.887","2016/10/21 15:25:15.887","Unknown","Limit raise","0.0","statechange",,,,,"User_54",,"Application","ApplState_1372023243",,,
"Application_2121050611","O_Create Offer","2016/10/21 15:26:19.186","2016/10/21 15:26:19.186","Unknown","Limit raise","0.0","Created","0.0","83","false",,"User_54","425.0","Offer","Offer_1746111210","false","0","30000.0"
"Application_2121050611","O_Created","2016/10/21 15:26:19.772","2016/10/21 15:26:19.772","Unknown","Limit raise","0.0","statechange","0.0","83","false","Offer_1746111210","User_54","425.0","Offer","OfferState_58809127","false","0","30000.0"
"Application_2121050611","O_Created","2016/10/21 15:26:19.772","2016/10/21 15:26:19.772","Unknown","Limit raise","0.0","statechange","0.0","83","false","Offer_1746111210","User_54","425.0","Offer","OfferState_58809127","false","0","30000.0"
"Application_2121050611","W_Call after offers","2016/10/21 15:26:25.751","2016/10/21 15:27:58.567","Unknown","Limit raise","0.0","Deleted","0.0","83","false","Offer_1746111210","User_54","425.0","Workflow","Workitem_315368610","false","0","30000.0"
"Application_2121050611","A_Complete","2016/10/21 15:26:25.752","2016/10/21 15:26:25.752","Unknown","Limit raise","0.0","statechange","0.0","83","false","Offer_1746111210","User_54","425.0","Application","ApplState_1419385801","false","0","30000.0"
"Application_2121050611","A_Cancelled","2016/10/21 15:27:58.525","2016/10/21 15:27:58.525","Unknown","Limit raise","0.0","statechange","0.0","83","false","Offer_1746111210","User_54","425.0","Application","ApplState_1802109531","false","0","30000.0"
"Application_2121050611","O_Cancelled","2016/10/21 15:27:58.549","2016/10/21 15:27:58.549","Unknown","Limit raise","0.0","statechange","0.0","83","false","Offer_1746111210","User_54","425.0","Offer","OfferState_640370928","false","0","30000.0"
"Application_1167919196","A_Create Application","2016/11/02 14:35:34.671","2016/11/02 14:35:34.671","Unknown","New credit","0.0","Created",,,,,"User_42",,"Application","Application_1167919196",,,
"Application_1167919196","A_Create Application","2016/11/02 14:35:34.671","2016/11/02 14:35:34.671","Unknown","New credit","0.0","Created",,,,,"User_42",,"Application","Application_1167919196",,,
"Application_1167919196","W_Complete application","2016/11/02 14:35:34.686","2016/11/02 14:40:27.670","Unknown","New credit","0.0","Deleted",,,,,"User_42",,"Workflow","Workitem_380832319",,,
"Application_1167919196","A_Concept","2016/11/02 14:35:34.688","2016/11/02 14:35:34.688","Unknown","New credit","0.0","statechange",,,,,"User_42",,"Application","ApplState_743053912",,,
"Application_1167919196","A_Accepted","2016/11/02 14:39:28.432","2016/11/02 14:39:28.432","Unknown","New credit","0.0","statechange",,,,,"User_42",,"Application","ApplState_1830366925",,,
"Application_1167919196","O_Create Offer","2016/11/02 14:40:20.407","2016/11/02 14:40:20.407","Unknown","New credit","0.0","Created","25000.0","120","false",,"User_42","254.56","Offer","Offer_1499390774","false","0","25000.0"
"Application_1167919196","O_Created","2016/11/02 14:40:20.997","2016/11/02 14:40:20.997","Unknown","New credit","0.0","statechange","25000.0","120","false","Offer_1499390774","User_42","254.56","Offer","OfferState_1092099879","false","0","25000.0"
"Application_1167919196","O_Created","2016/11/02 14:40:20.997","2016/11/02 14:40:20.997","Unknown","New credit","0.0","statechange","25000.0","120","false","Offer_1499390774","User_42","254.56","Offer","OfferState_1092099879","false","0","25000.0"
"Application_1167919196","W_Call after offers","2016/11/02 14:40:27.682","2016/11/02 14:43:27.449","Unknown","New credit","0.0","Deleted","25000.0","120","false","Offer_1499390774","User_42","254.56","Workflow","Workitem_390223388","false","0","25000.0"
"Application_1167919196","A_Complete","2016/11/02 14:40:27.685","2016/11/02 14:40:27.685","Unknown","New credit","0.0","statechange","25000.0","120","false","Offer_1499390774","User_42","254.56","Application","ApplState_398089363","false","0","25000.0"
"Application_1167919196","O_Cancelled","2016/11/02 14:41:27.385","2016/11/02 14:41:27.385","Unknown","New credit","0.0","statechange","25000.0","120","false","Offer_1499390774","User_42","254.56","Offer","OfferState_1449370855","false","0","25000.0"
"Application_1570046633","A_Create Application","2016/11/14 19:12:41.064","2016/11/14 19:12:41.064","Existing loan takeover","New credit","5250.0","Created",,,,,"User_1",,"Application","Application_1570046633",,,
"Application_1570046633","A_Create Application","2016/11/14 19:12:41.064","2016/11/14 19:12:41.064","Existing loan takeover","New credit","5250.0","Created",,,,,"User_1",,"Application","Application_1570046633",,,
"Application_1570046633","W_Complete application","2016/11/15 08:10:56.356","2016/11/16 12:32:47.138","Existing loan takeover","New credit","5250.0","Deleted",,,,,"User_49",,"Workflow","Workitem_57608614",,,
"Application_1570046633","A_Concept","2016/11/15 08:10:56.358","2016/11/15 08:10:56.358","Existing loan takeover","New credit","5250.0","statechange",,,,,"User_5",,"Application","ApplState_382223072",,,
"Application_1570046633","A_Accepted","2016/11/16 12:30:59.074","2016/11/16 12:30:59.074","Existing loan takeover","New credit","5250.0","statechange",,,,,"User_49",,"Application","ApplState_1968276253",,,
"Application_1570046633","O_Create Offer","2016/11/16 12:31:22.165","2016/11/16 12:31:22.165","Existing loan takeover","New credit","5250.0","Created","0.0","125","false",,"User_49","57.0","Offer","Offer_416796186","false","0","5300.0"
"Application_1570046633","O_Created","2016/11/16 12:31:23.352","2016/11/16 12:31:23.352","Existing loan takeover","New credit","5250.0","statechange","0.0","125","false","Offer_416796186","User_49","57.0","Offer","OfferState_1560103232","false","0","5300.0"
"Application_1570046633","A_Cancelled","2016/11/16 12:32:47.113","2016/11/16 12:32:47.113","Existing loan takeover","New credit","5250.0","statechange","0.0","125","false","Offer_416796186","User_49","57.0","Application","ApplState_542713536","false","0","5300.0"
"Application_1570046633","O_Cancelled","2016/11/16 12:32:47.130","2016/11/16 12:32:47.130","Existing loan takeover","New credit","5250.0","statechange","0.0","125","false","Offer_416796186","User_49","57.0","Offer","OfferState_1398939332","false","0","5300.0"
"Application_2022277549","A_Create Application","2016/11/17 13:32:44.652","2016/11/17 13:32:44.652","Other, see explanation","New credit","5000.0","Created",,,,,"User_61",,"Application","Application_2022277549",,,
"Application_2022277549","A_Create Application","2016/11/17 13:32:44.652","2016/11/17 13:32:44.652","Other, see explanation","New credit","5000.0","Created",,,,,"User_61",,"Application","Application_2022277549",,,
"Application_2022277549","W_Complete application","2016/11/17 13:32:44.663","2016/11/17 13:37:19.219","Other, see explanation","New credit","5000.0","Deleted",,,,,"User_61",,"Workflow","Workitem_1856892500",,,
"Application_2022277549","A_Concept","2016/11/17 13:32:44.666","2016/11/17 13:32:44.666","Other, see explanation","New credit","5000.0","statechange",,,,,"User_61",,"Application","ApplState_267587331",,,
"Application_2022277549","A_Accepted","2016/11/17 13:34:22.503","2016/11/17 13:34:22.503","Other, see explanation","New credit","5000.0","statechange",,,,,"User_61",,"Application","ApplState_787062216",,,
"Application_2022277549","O_Create Offer","2016/11/17 13:37:08.186","2016/11/17 13:37:08.186","Other, see explanation","New credit","5000.0","Created","5000.0","120","false",,"User_61","56.3","Offer","Offer_1030470011","false","0","5000.0"
"Application_2022277549","O_Created","2016/11/17 13:37:08.825","2016/11/17 13:37:08.825","Other, see explanation","New credit","5000.0","statechange","5000.0","120","false","Offer_1030470011","User_61","56.3","Offer","OfferState_1906191632","false","0","5000.0"
"Application_2022277549","O_Created","2016/11/17 13:37:08.825","2016/11/17 13:37:08.825","Other, see explanation","New credit","5000.0","statechange","5000.0","120","false","Offer_1030470011","User_61","56.3","Offer","OfferState_1906191632","false","0","5000.0"
"Application_2022277549","W_Call after offers","2016/11/17 13:37:19.227","2016/11/17 13:40:14.289","Other, see explanation","New credit","5000.0","Deleted","5000.0","120","false","Offer_1030470011","User_61","56.3","Workflow","Workitem_922821117","false","0","5000.0"
"Application_2022277549","A_Complete","2016/11/17 13:37:19.233","2016/11/17 13:37:19.233","Other, see explanation","New credit","5000.0","statechange","5000.0","120","false","Offer_1030470011","User_61","56.3","Application","ApplState_1824637477","false","0","5000.0"
"Application_2022277549","A_Cancelled","2016/11/17 13:40:14.263","2016/11/17 13:40:14.263","Other, see explanation","New credit","5000.0","statechange","5000.0","120","false","Offer_1030470011","User_61","56.3","Application","ApplState_1357681509","false","0","5000.0"
"Application_2022277549","O_Cancelled","2016/11/17 13:40:14.281","2016/11/17 13:40:14.281","Other, see explanation","New credit","5000.0","statechange","5000.0","120","false","Offer_1030470011","User_61","56.3","Offer","OfferState_1493773800","false","0","5000.0"
"Application_1528403015","A_Create Application","2016/11/18 16:00:02.670","2016/11/18 16:00:02.670","Unknown","New credit","0.0","Created",,,,,"User_78",,"Application","Application_1528403015",,,
"Application_1528403015","A_Create Application","2016/11/18 16:00:02.670","2016/11/18 16:00:02.670","Unknown","New credit","0.0","Created",,,,,"User_78",,"Application","Application_1528403015",,,
"Application_1528403015","W_Complete application","2016/11/18 16:00:02.685","2016/11/18 16:08:09.843","Unknown","New credit","0.0","Deleted",,,,,"User_78",,"Workflow","Workitem_1854265651",,,
"Application_1528403015","A_Concept","2016/11/18 16:00:02.688","2016/11/18 16:00:02.688","Unknown","New credit","0.0","statechange",,,,,"User_78",,"Application","ApplState_1023985920",,,
"Application_1528403015","A_Accepted","2016/11/18 16:03:37.854","2016/11/18 16:03:37.854","Unknown","New credit","0.0","statechange",,,,,"User_78",,"Application","ApplState_2032637258",,,
"Application_1528403015","O_Create Offer","2016/11/18 16:07:23.500","2016/11/18 16:07:23.500","Unknown","New credit","0.0","Created","2347.0","120","true",,"User_78","138.39","Offer","Offer_1452583137","false","0","13000.0"
"Application_1528403015","O_Created","2016/11/18 16:07:24.133","2016/11/18 16:07:24.133","Unknown","New credit","0.0","statechange","2347.0","120","true","Offer_1452583137","User_78","138.39","Offer","OfferState_1924578239","false","0","13000.0"
"Application_1528403015","O_Created","2016/11/18 16:07:24.133","2016/11/18 16:07:24.133","Unknown","New credit","0.0","statechange","2347.0","120","true","Offer_1452583137","User_78","138.39","Offer","OfferState_1924578239","false","0","13000.0"
"Application_1528403015","W_Call after offers","2016/11/18 16:08:09.851","2016/11/18 16:08:16.968","Unknown","New credit","0.0","Deleted","2347.0","120","true","Offer_1452583137","User_78","138.39","Workflow","Workitem_462428677","false","0","13000.0"
"Application_1528403015","A_Complete","2016/11/18 16:08:09.853","2016/11/18 16:08:09.853","Unknown","New credit","0.0","statechange","2347.0","120","true","Offer_1452583137","User_78","138.39","Application","ApplState_1442632321","false","0","13000.0"
"Application_1528403015","A_Cancelled","2016/11/18 16:08:16.943","2016/11/18 16:08:16.943","Unknown","New credit","0.0","statechange","2347.0","120","true","Offer_1452583137","User_78","138.39","Application","ApplState_1535485791","false","0","13000.0"
"Application_1528403015","O_Cancelled","2016/11/18 16:08:16.961","2016/11/18 16:08:16.961","Unknown","New credit","0.0","statechange","2347.0","120","true","Offer_1452583137","User_78","138.39","Offer","OfferState_404113106","false","0","13000.0"
"Application_1765444083","A_Create Application","2016/11/21 13:04:54.369","2016/11/21 13:04:54.369","Car","New credit","5000.0","Created",,,,,"User_1",,"Application","Application_1765444083",,,
